X,Y
-0.748827465569452,-2.829767931147821
0.567594726027765,5.83531907672241
0.7181505425518439,5.873731210811211
-0.9993807492735187,-4.503198460285685
0.47489832293698464,3.795891362716387
-1.86849981325055,-5.691062529155598
-0.20265890716555396,-1.439973779220844
-1.1342480262783414,-4.100152760247885
-0.8076993401971515,-0.7725604422802237
-1.2760773521443496,-5.24712716298685
0.5536263953389848,4.0892458250728705
0.5538744704318675,4.6746633832224465
-0.6912004453327776,0.035387399460399926
0.37558230644359847,3.2390095355333415
0.26127255313537523,2.862380806030811
-0.12845175433344264,0.9233899527142695
2.158170199583578,14.996781080643345
-0.8408786171398601,-0.017606996725513913
0.01430509071313689,3.0755793514445617
-0.3823870292955589,0.4742512526970615
-0.37178001463042154,0.8784685027441345
0.15941200409147932,4.287792048608196
-0.29439570018964456,-0.40781236935061427
-0.8604267600922381,-1.1263047556790868
0.12422749795973094,1.3672568220496422
1.1823316467539853,7.273906731316516
0.9427663799784999,7.6209370956928
0.2030444884087107,1.5865417418175844
-0.735396813798929,-1.8170527891833108
0.18642960039946957,2.0703931061376624
1.084643023345939,7.1675957461990984
1.191189262326987,5.157357206174211
0.35968705956639585,2.0269021933221323
-0.3643572001662182,-0.5216632354290084
-0.20275274943287133,1.9136986845942259
0.7720459273385046,5.686593953902308
0.6863462148712504,5.4345769902530625
-1.7576996121379838,-6.100275349587634
0.6586175647922772,4.413551480952334
0.7112883400295278,5.84006902395493
-0.8871914250052731,-3.241323643091981
-0.7649811162236813,-3.5525750752390133
-0.7571640981176355,-2.1767202843432782
-0.6802628025228472,-0.8275081502091783
-1.4167495871942342,-4.745158884971369
0.31309192955194687,3.5536291532809146
-0.7857193987675104,0.4637682721001739
-0.07038383609128987,2.060992979852329
-0.49756878304899554,0.4908920906923687
0.25517752139669,5.514030945481403
-1.0106170360719506,-4.347170503521002
0.24526537489646627,2.187538664277378
0.3897810159436931,5.692617304841396
0.8275945851986286,5.3399101907520805
1.9677690893906574,11.868528677256618
-2.092101770254218,-7.391192881846742
0.3203143343731366,4.492278063158854
-0.7091628416067399,0.20907197394740984
-1.9250586729111605,-6.129649227522332
0.8416306233066554,7.277545786239013
1.3321998838949054,7.888290705227335
-0.3916277104992575,0.8367241152969308
0.21091629622201072,3.3688534756169206
-0.06407674016315698,0.353350839243759
0.43419766809319615,5.588287386942833
0.8805357489235972,7.209915279196553
0.3449373356933971,3.7701767590980824
0.34576992946015894,3.495757586316381
1.2597365428716338,7.100381569657381
-0.16466222217661836,1.3762129626755408
0.9230645712989498,7.083761975940393
-0.8220004221915188,-2.941157095200873
1.6070849467167019,11.197628782683038
0.7378253923729058,4.591923915381495
-0.40375953389145974,-2.1418980194997403
-2.1145481470896668,-7.533013644555634
-0.00031071713115009796,1.595080376242142
-1.1818094087707498,-4.035076629166764
0.2996346031797468,2.6606562930736803
1.4511688228004755,7.649881353284976
0.16005979279648896,4.055536338706663
-0.17801261432452362,0.42106794453046037
0.3422054039958589,5.371979508127234
0.28565019610987497,4.235559166760104
-2.3628641084522477,-10.1290786889787
0.24093686407051298,2.1187819192256985
0.6202773561176965,4.368924793868025
-0.25934163429270696,-0.5092313025587043
0.9785590781405097,8.979908750290733
-0.1276745745829966,1.5260683573148421
0.7669987624804099,6.985199354948682
2.2731051070621544,12.098173486300544
-0.09639112902647187,1.6990794844646446
-1.942132165918247,-6.532798890782657
-0.3365917240756086,-0.01796938231105899
-1.7258900047900703,-5.598335565028609
0.6112378264403967,3.9716212201962167
1.3093509740330906,7.18328332554687
0.6958796617175403,5.858798920665838
0.3203082127462699,3.2223646291587973
-0.6449254575247576,-0.5825725983519564
1.5756497459664778,7.90036079831194
0.7532762119993187,6.478645695467112
0.2844695567295501,6.020651710917065
0.20486031904657026,2.999675613801371
0.11162735865000575,2.59227892215987
0.45221642395941064,4.440631604435732
-0.6133271790616038,-2.928611606099806
1.5252499340034205,10.052396309707413
0.15233975287394327,1.1562890203537517
0.6000544504725007,4.572592654238699
-0.43356727766942654,1.0750331612566044
0.3749185335734271,3.1393757117670593
-2.28175242630648,-8.907513141964998
-1.118298878458158,-2.5787553383344193
-0.03141315318646248,2.1216750901636874
-1.3224731100566671,-5.983314020377944
2.439414063865167,13.864595043974422
-1.6680813139093884,-4.380995227158657
0.34590074903593754,1.704457982182217
1.655773153474168,10.003079753504664
0.4812870594120847,3.8543272255723156
-0.31022755338137453,0.5696095961902661
-0.5521440838327852,-0.0125048019766959
0.6732554887726439,6.974968411885273
-0.8002706810425464,-2.27158579722189
-0.11948610980875449,2.214910780933048
0.6911986057180803,5.955733173455575
-0.30787902657630095,0.9349521649902955
0.08751001018871311,1.8736261194170933
-0.30408629254901026,-0.5177529315209519
-0.969797603506867,-3.9490311301550323
1.1891504847221441,7.1893152142115975
1.3930662405829926,9.287017778781191
-0.31669995390335576,1.1774496236115508
-0.26557615867858203,0.995588054463985
-0.177899338979872,0.561548208904899
0.5388032736257815,6.499986478061382
-0.9053002652415295,-1.0076357025761074
-0.08852530555259044,1.2033733594868745
0.2629590551691457,2.491363869860063
0.6420421493872466,5.340425701094203
-2.78083727488142,-10.636887729352747
0.40340320956851217,4.349781025096678
0.34584676191908337,4.285782514505461
1.0077282366996336,6.8265610612225425
-0.5262640152206957,-0.1750491809012476
-0.5183532052690668,0.9527784251108042
1.2025165866697032,7.772914151870804
-1.563156706149209,-5.672475798238174
1.6290902913813994,10.399267933456624
2.5558944592278263,15.06319765191017
0.47745168470488547,2.9753695474532
0.8140984735766132,4.193623712009171
-1.489581707099344,-6.467563606418559
-0.6945597866975727,-1.3048566380861955
1.0578625471721022,7.843168901863722
0.3618153469822339,3.278402175137545
-0.18142746302677085,2.4701201677334526
0.2328691323395445,3.0211696873715352
0.5069764843202665,4.555198419835958
-0.2930957010870337,0.34055762401216916
-0.028945944976738743,1.9892970678629716
-0.036307374798934554,2.522937200048931
-1.0522789814109392,-2.5957414691423653
0.32359462795910116,2.7195501991859157
1.8035859146130904,12.541593349543978
1.7319621301861923,9.564784193504043
-1.4763992958517587,-5.302769465168181
