,X,Y
0,-0.3492763404118833,21.394087993341625
1,0.7108828439901691,16.82362226039801
2,-0.8536136905331845,9.284560917839524
3,0.5398318403374491,8.557928482341989
4,1.7874386096623154,10.60446024879128
5,0.1783047269357163,22.59429429262132
6,-1.1501627607806066,7.674960573442655
7,-0.6263925552569116,6.611832326230288
8,-0.2722253937226147,8.275180618683779
9,-0.09959144652083607,16.592645715186993
10,0.49467717287399593,31.359250227376215
11,-1.8733150767163558,-6.864874243710414
12,-2.9908892952076087,-25.748644177597843
13,1.158216737483848,7.642674790144918
14,-1.1452387629372311,-10.070534990607968
15,-0.986813328514013,15.75420144413021
16,0.045365374320258334,3.1749474575957497
17,0.3030963731636377,21.38330163029346
18,-1.6796807682675077,13.486850928088009
19,0.32151129347560037,21.511149550091883
20,-0.3905877006122566,7.123890962546705
21,-0.5472335992380342,-0.07204077983310592
22,-0.11187009308730345,20.696218942227063
23,-1.1021446539629227,-1.1674229729124008
24,0.8593976729795374,13.504102649009864
25,0.35192404340598,5.879188502126431
26,-1.1466964197977856,-4.175298065028017
27,-1.3192548668302448,16.772264928293602
28,-1.7270740934606408,14.073377636921006
29,0.48438807862391553,0.23015047573672964
30,0.051175378212762024,11.201740070214079
31,-0.8880516099021281,-0.05489023641455759
32,-1.6663820562413503,8.10734877689494
33,-0.2546510962041266,14.590056609852423
34,1.4138785070535942,23.399031872722098
35,1.9224905483506813,5.343734612003773
36,1.3867277366858701,12.297897023378285
37,-0.9310707550776164,1.5350540858067723
38,-0.2110932188906516,7.961284986500226
39,-3.150474341915435,15.654901967766847
40,2.7412477383391405,31.048857333486602
41,1.96973369506459,16.67394118005823
42,1.3973498764468864,-16.70413404488286
43,-2.423796974241441,-7.848722306407779
44,-0.46450669652200477,-3.4668156207607654
45,-2.3335307649912735,9.406560786507699
46,0.06242625660569079,3.9060265634779485
47,3.852230242769443,14.386095234513217
48,-0.037066651459456534,16.593433362425227
49,-1.363856427862357,7.622725896366097
50,-0.7399930153265678,18.337134850856295
51,-0.11238586205785867,18.01244596908759
52,-0.043662349480424245,4.627205823895592
53,-1.0030488079850868,-1.0060545276314725
54,1.96499523931682,16.189105196312774
55,-1.1898070986866958,22.399199631603903
56,0.18951853321006662,15.517103284312752
57,1.7677680611874043,12.808255966104582
58,-2.061134288786856,3.910169843971713
59,-1.2494990838152151,-8.348266925265573
60,-0.6090923725684627,-7.220776315224467
61,-1.1098871992095196,-3.7339675475462526
62,1.831276463256859,38.72712534948975
63,0.6649865426323712,14.242484623156283
64,1.4375347978745479,16.15376590978085
65,-0.7932268779257101,-1.3179504492147767
66,-0.31424639244016006,19.255399286474052
67,1.434795939143319,16.969132006192343
68,0.4975376508909216,28.534346146382315
69,0.9132307403436108,10.055016542466136
70,-0.4625562888531649,12.677180668071014
71,2.5726526650621797,13.521746779591457
72,1.4659028328675734,19.931860783292006
73,-0.3049952735505417,3.8789809498172847
74,-2.663531879405119,15.90443680264292
75,1.7533393096439096,10.514083659858809
76,2.010176184629585,29.616222432200605
77,-1.8950146619404218,-4.5224362072734685
78,1.0357191612820666,5.875501735050449
79,-0.6935759761222604,-5.643951036606175
80,0.0018446017494968547,17.69331664400747
81,-1.0526198962801019,10.637067109149484
82,0.9277151719635912,3.3834625709008397
83,-0.6149049165348126,8.10384442176389
84,-2.1878163872164915,12.87522085077085
85,-0.012161788264080209,-0.4393806236621749
86,0.4671658507186134,4.272178557362541
87,-2.5049917473470864,5.012141268623901
88,1.398973202870797,11.282318241478873
89,-0.6659523710685207,18.04342462738588
90,1.2011243769591609,7.742798215634171
91,0.08559588714342,-0.5248453420240922
92,1.3382503563191501,14.269865051812337
93,-0.40347937199649864,19.75938731273969
94,-3.3568342947394783,-14.790704878611425
95,-0.8166023567559043,9.311102526452096
96,0.28113053140621413,-0.20250573333766675
97,-0.048931550064338136,16.43668849086608
98,0.3603324921511728,14.391073476175565
99,0.016655774429686854,-7.25002247637679
100,-1.3115524829497978,4.079028734413586
101,-0.16581683476077647,22.296205993146692
102,-1.6298552462600975,-2.2440816135140103
103,-0.2564319021649821,-0.5084710695822473
104,0.05546701334474382,12.857404222337605
105,1.1973596949089094,-4.484686814996626
106,-1.2419267997907166,7.597883956170425
