,X,Y
0,1.2693264977031682,15.511273274847621
1,0.5784586259948771,2.963414132347713
2,0.21657440185644034,-0.7049110042637605
3,-0.41004941782254584,3.2601642304586376
4,-0.5073514360486995,4.677152186560422
5,1.5207244837448783,20.156469555912373
6,0.14881194424625832,-1.291383399955201
7,-0.17503237072782926,-0.07869554795155365
8,0.22991083576736981,-2.9508870275121866
9,0.7031819709029468,4.704657741228726
10,1.9827192143209222,39.85445856679275
11,-1.080585884458377,9.364273291213
12,-2.7161835075628185,71.17149795600811
13,-0.47935249078053616,2.417554327157624
14,-1.3377862842704131,13.494526801791011
15,1.0352104191454468,8.092330028776686
16,-0.7250867461265924,5.59259206430565
17,1.1175009593833682,12.090183232359983
18,0.6287236330859086,4.51191020177138
19,1.3299067019221777,15.255578302094147
20,-0.06592434526250074,-1.392229990620881
21,-0.9028786529858877,8.203111568677947
22,1.1516728042219502,12.666733566026672
23,-0.7837783841134764,5.017735730183532
24,0.21542114857904782,0.09515852981147327
25,-0.45905675261134543,1.8732389626086663
26,-1.1682360563189895,13.448210170594901
27,1.2828516543651145,13.039341789376058
28,1.1514746391302688,9.271717878141427
29,-1.0197984217248317,9.859246745261792
30,0.0017243015449179516,1.0821760304975527
31,-0.7154375191986606,3.994096614147643
32,0.14319584083703582,0.2132049693375391
33,0.6005112589061137,2.7003839339295936
34,0.961866550874262,10.204481966779781
35,-0.8679157148604397,7.710687544923889
36,-0.13995345183772318,1.1198457551967156
37,-0.56909537333212,2.326844768763455
38,-0.13554049465706697,-0.07741137222897818
39,1.4687279668843034,18.840189389835675
40,1.2990550029338426,19.451250833944354
41,0.21551384454201847,1.0437975164016773
42,-3.065638872310539,95.1389718795431
43,-1.3077332482752682,17.177866611273625
44,-1.1884920234507028,13.472250904849732
45,0.5657249837461532,1.616820051374568
46,-0.7760639224440284,7.56456539189896
47,-0.7540291365445174,9.907525502000212
48,0.8413892919585496,5.333033151983737
49,0.3184297416199829,-1.8198836606273272
50,0.928262464366391,9.151208265361172
51,0.7716978331472527,6.475414818572432
52,-0.7319747882864709,7.392149312591389
53,-0.7872435132645142,5.070001712754397
54,-0.015247388016847423,2.413913426260969
55,1.5653095040091778,23.627657222300098
56,0.7283170094772399,3.159352786058918
57,-0.1584327930575589,1.108057273465556
58,0.009857955946773854,-2.0651693449678286
59,-1.2150510988283885,11.064733958289484
60,-1.1813456318422373,9.76663976706218
61,-1.2454623355842434,16.452194500304806
62,2.1510668151303696,49.82478870322344
63,0.27320487957816125,0.9268718043631059
64,0.28324619679924556,1.2485184260516706
65,-0.7982455352054745,4.622918003446131
66,1.238243097507278,12.833920781525778
67,0.22903253234283588,2.333773813191069
68,1.9491817051851748,36.040546991034574
69,-0.24548307824547205,1.2860052612823614
